[2020-04-18T01:40:56.563Z] | info | EstadoSituacion (EstadoOrigenX) is not associated to EAFTA_PERMISO_ESTADO!
[18-04-2020 21:12:24] | info | Executing (c89c130b-8246-4fdc-8d48-03ec99096259): UPDATE "EAFTA_ACTA" SET "FECHA_ACTA"=TO_TIMESTAMP_TZ('2019-04-17 14:00:00.000 +00:00','YYYY-MM-DD HH24:MI:SS.FF3 TZH:TZM'),"NUMERO_ACTA"='ACTA-1-2020,U',"COMENTARIOS"='PRUEBA DE NG, update',"ESTADO_INICIAL"=1,"ESTADO_FINAL"=4,"USUARIO_APRUEBA"=NULL,"FECHA_APRUEBA"=NULL,"NUMERO_ACTIVOS"=1,"TOTAL_VALOR"=156.8,"ESTADO"='I' WHERE "ACTA_ID" = 98
[18-04-2020 21:12:24] | info | Executing (c89c130b-8246-4fdc-8d48-03ec99096259): COMMIT;
[18-04-2020 21:12:24] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "Detalle"."ACTADET_ID" "Detalle.id", "Detalle"."ACTA_ID" "Detalle.actaId", "Detalle"."ACTIVO_ID" "Detalle.activoId", "Detalle"."CODIGO" "Detalle.codigo", "Detalle"."CODIGO_CONCESIONARIA" "Detalle.codigoConcesionaria", "Detalle"."USUARIO_INGRESA" "Detalle.usuarioIngresa", "Detalle"."FECHA_INGRESO" "Detalle.fechaIngreso", "Detalle"."ESTADO" "Detalle.estado", "Detalle"."FECHA_ULT_CAMBIO" "Detalle.fechaUltCambio", "Detalle"."VALOR_COMPRA_IVA" "Detalle.valorCompraIva", "Detalle.Activo"."ID_ACTIVO" "Detalle.Activo.id", "Detalle.Activo"."DESCRIPCION" "Detalle.Activo.descripcion", "Detalle.Activo"."CODIGO_ECAPAG" "Detalle.Activo.codEcapag", "Detalle.Activo"."CODIGO_CONCESIONARIA" "Detalle.Activo.codConces", "Detalle.Activo"."CODIGO_ACTIVO_CONTROL" "Detalle.Activo.codActControl", "Detalle.Activo"."TIPO_ACTIVO" "Detalle.Activo.tipoActivo", "Detalle.Activo"."CLASE_ACTIVO" "Detalle.Activo.claseActivo" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ACTA_DETALLE" "Detalle" ON "Acta"."ACTA_ID" = "Detalle"."ACTA_ID" LEFT OUTER JOIN "VW_ACTIVO_GENERAL" "Detalle.Activo" ON "Detalle"."ACTIVO_ID" = "Detalle.Activo"."ID_ACTIVO" WHERE "Acta"."ACTA_ID" = '98'
[18-04-2020 21:12:32] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'ACARABAJO' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
[18-04-2020 21:12:32] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoInicial"."GESTION" "EstadoInicial.gestion", "EstadoInicial"."ESTADO" "EstadoInicial.estado", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "EstadoFinal"."GESTION" "EstadoFinal.gestion", "EstadoFinal"."ESTADO" "EstadoFinal.estado" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" WHERE "Acta"."ESTADO_INICIAL" IN (1, 2, 3, 4, 5, 13)
[18-04-2020 21:12:36] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'ACARABAJO' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
[18-04-2020 21:12:36] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "Detalle"."ACTADET_ID" "Detalle.id", "Detalle"."ACTA_ID" "Detalle.actaId", "Detalle"."ACTIVO_ID" "Detalle.activoId", "Detalle"."CODIGO" "Detalle.codigo", "Detalle"."CODIGO_CONCESIONARIA" "Detalle.codigoConcesionaria", "Detalle"."USUARIO_INGRESA" "Detalle.usuarioIngresa", "Detalle"."FECHA_INGRESO" "Detalle.fechaIngreso", "Detalle"."ESTADO" "Detalle.estado", "Detalle"."FECHA_ULT_CAMBIO" "Detalle.fechaUltCambio", "Detalle"."VALOR_COMPRA_IVA" "Detalle.valorCompraIva", "Detalle.Activo"."ID_ACTIVO" "Detalle.Activo.id", "Detalle.Activo"."DESCRIPCION" "Detalle.Activo.descripcion", "Detalle.Activo"."CODIGO_ECAPAG" "Detalle.Activo.codEcapag", "Detalle.Activo"."CODIGO_CONCESIONARIA" "Detalle.Activo.codConces", "Detalle.Activo"."CODIGO_ACTIVO_CONTROL" "Detalle.Activo.codActControl", "Detalle.Activo"."TIPO_ACTIVO" "Detalle.Activo.tipoActivo", "Detalle.Activo"."CLASE_ACTIVO" "Detalle.Activo.claseActivo" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ACTA_DETALLE" "Detalle" ON "Acta"."ACTA_ID" = "Detalle"."ACTA_ID" LEFT OUTER JOIN "VW_ACTIVO_GENERAL" "Detalle.Activo" ON "Detalle"."ACTIVO_ID" = "Detalle.Activo"."ID_ACTIVO" WHERE "Acta"."ACTA_ID" = '98'
[18-04-2020 21:18:12] | info | Executing (default): SELECT * FROM (  SELECT t.*, ROWNUM ROWNUM_1 FROM (SELECT "ID_ACTIVO" "id", "CODIGO_ECAPAG" "codEcapag", "CODIGO_ACTIVO_CONTROL" "codActControl", "CODIGO_CONCESIONARIA" "codConces", "CODIGO_MUNICIPIO" "codMunicipio", "ID_TIPO_ACTIVO" "tipoActivoId", "ID_CLASE_ACTIVO" "claseActivoId", "ID_ESTADO_SITUACION" "estSitId", "TIPO_ACTIVO" "tipoActivo", "CLASE_ACTIVO" "claseActivo", "DESCRIPCION" "descripcion", "ESTADO_SITUACION" "estadoSituacion", "FECHA_INGRESO" "fechaIngreso", "VALOR_COMPRA" "valorCompra", "VALOR_IVA" "valorIva", "VALOR_DEPRECIADO" "valorDepreciado", "MARCA" "marca", "MODELO" "modelo", "SERIE" "serie", "ANIO" "anio", "PLACA" "placa", "MOTOR" "motor", "CHASIS" "chasis", "DISCO" "disco", "UBICACION" "ubicacion", "ESCRITURAS" "escrituras", "OBSERVACION" "observacion", "ESTADO" "estado" FROM "VW_ACTIVO_GENERAL" "VwActivo" WHERE ("VwActivo"."CODIGO_ACTIVO_CONTROL" LIKE '%57%' OR "VwActivo"."CODIGO_ECAPAG" LIKE '%57%' OR "VwActivo"."CODIGO_CONCESIONARIA" LIKE '%57%') AND ("VwActivo"."ID_ESTADO_SITUACION" = '1') ORDER BY "codActControl", "codEcapag", "codConces")t )t2 WHERE t2.ROWNUM_1 <=5
[18-04-2020 21:18:21] | info | Executing (default): SELECT * FROM (  SELECT t.*, ROWNUM ROWNUM_1 FROM (SELECT "ID_ACTIVO" "id", "CODIGO_ECAPAG" "codEcapag", "CODIGO_ACTIVO_CONTROL" "codActControl", "CODIGO_CONCESIONARIA" "codConces", "CODIGO_MUNICIPIO" "codMunicipio", "ID_TIPO_ACTIVO" "tipoActivoId", "ID_CLASE_ACTIVO" "claseActivoId", "ID_ESTADO_SITUACION" "estSitId", "TIPO_ACTIVO" "tipoActivo", "CLASE_ACTIVO" "claseActivo", "DESCRIPCION" "descripcion", "ESTADO_SITUACION" "estadoSituacion", "FECHA_INGRESO" "fechaIngreso", "VALOR_COMPRA" "valorCompra", "VALOR_IVA" "valorIva", "VALOR_DEPRECIADO" "valorDepreciado", "MARCA" "marca", "MODELO" "modelo", "SERIE" "serie", "ANIO" "anio", "PLACA" "placa", "MOTOR" "motor", "CHASIS" "chasis", "DISCO" "disco", "UBICACION" "ubicacion", "ESCRITURAS" "escrituras", "OBSERVACION" "observacion", "ESTADO" "estado" FROM "VW_ACTIVO_GENERAL" "VwActivo" WHERE ("VwActivo"."CODIGO_ACTIVO_CONTROL" LIKE '%78%' OR "VwActivo"."CODIGO_ECAPAG" LIKE '%78%' OR "VwActivo"."CODIGO_CONCESIONARIA" LIKE '%78%') AND ("VwActivo"."ID_ESTADO_SITUACION" = '1') ORDER BY "codActControl", "codEcapag", "codConces")t )t2 WHERE t2.ROWNUM_1 <=5
[18-04-2020 21:18:29] | info | Executing (default): SELECT * FROM (  SELECT t.*, ROWNUM ROWNUM_1 FROM (SELECT "ID_ACTIVO" "id", "CODIGO_ECAPAG" "codEcapag", "CODIGO_ACTIVO_CONTROL" "codActControl", "CODIGO_CONCESIONARIA" "codConces", "CODIGO_MUNICIPIO" "codMunicipio", "ID_TIPO_ACTIVO" "tipoActivoId", "ID_CLASE_ACTIVO" "claseActivoId", "ID_ESTADO_SITUACION" "estSitId", "TIPO_ACTIVO" "tipoActivo", "CLASE_ACTIVO" "claseActivo", "DESCRIPCION" "descripcion", "ESTADO_SITUACION" "estadoSituacion", "FECHA_INGRESO" "fechaIngreso", "VALOR_COMPRA" "valorCompra", "VALOR_IVA" "valorIva", "VALOR_DEPRECIADO" "valorDepreciado", "MARCA" "marca", "MODELO" "modelo", "SERIE" "serie", "ANIO" "anio", "PLACA" "placa", "MOTOR" "motor", "CHASIS" "chasis", "DISCO" "disco", "UBICACION" "ubicacion", "ESCRITURAS" "escrituras", "OBSERVACION" "observacion", "ESTADO" "estado" FROM "VW_ACTIVO_GENERAL" "VwActivo" WHERE ("VwActivo"."CODIGO_ACTIVO_CONTROL" LIKE '%4%' OR "VwActivo"."CODIGO_ECAPAG" LIKE '%4%' OR "VwActivo"."CODIGO_CONCESIONARIA" LIKE '%4%') AND ("VwActivo"."ID_ESTADO_SITUACION" = '1') ORDER BY "codActControl", "codEcapag", "codConces")t )t2 WHERE t2.ROWNUM_1 <=5
[18-04-2020 21:18:30] | info | Executing (default): SELECT * FROM (  SELECT t.*, ROWNUM ROWNUM_1 FROM (SELECT "ID_ACTIVO" "id", "CODIGO_ECAPAG" "codEcapag", "CODIGO_ACTIVO_CONTROL" "codActControl", "CODIGO_CONCESIONARIA" "codConces", "CODIGO_MUNICIPIO" "codMunicipio", "ID_TIPO_ACTIVO" "tipoActivoId", "ID_CLASE_ACTIVO" "claseActivoId", "ID_ESTADO_SITUACION" "estSitId", "TIPO_ACTIVO" "tipoActivo", "CLASE_ACTIVO" "claseActivo", "DESCRIPCION" "descripcion", "ESTADO_SITUACION" "estadoSituacion", "FECHA_INGRESO" "fechaIngreso", "VALOR_COMPRA" "valorCompra", "VALOR_IVA" "valorIva", "VALOR_DEPRECIADO" "valorDepreciado", "MARCA" "marca", "MODELO" "modelo", "SERIE" "serie", "ANIO" "anio", "PLACA" "placa", "MOTOR" "motor", "CHASIS" "chasis", "DISCO" "disco", "UBICACION" "ubicacion", "ESCRITURAS" "escrituras", "OBSERVACION" "observacion", "ESTADO" "estado" FROM "VW_ACTIVO_GENERAL" "VwActivo" WHERE ("VwActivo"."CODIGO_ACTIVO_CONTROL" LIKE '%45%' OR "VwActivo"."CODIGO_ECAPAG" LIKE '%45%' OR "VwActivo"."CODIGO_CONCESIONARIA" LIKE '%45%') AND ("VwActivo"."ID_ESTADO_SITUACION" = '1') ORDER BY "codActControl", "codEcapag", "codConces")t )t2 WHERE t2.ROWNUM_1 <=5
[18-04-2020 21:18:31] | info | Executing (default): SELECT * FROM (  SELECT t.*, ROWNUM ROWNUM_1 FROM (SELECT "ID_ACTIVO" "id", "CODIGO_ECAPAG" "codEcapag", "CODIGO_ACTIVO_CONTROL" "codActControl", "CODIGO_CONCESIONARIA" "codConces", "CODIGO_MUNICIPIO" "codMunicipio", "ID_TIPO_ACTIVO" "tipoActivoId", "ID_CLASE_ACTIVO" "claseActivoId", "ID_ESTADO_SITUACION" "estSitId", "TIPO_ACTIVO" "tipoActivo", "CLASE_ACTIVO" "claseActivo", "DESCRIPCION" "descripcion", "ESTADO_SITUACION" "estadoSituacion", "FECHA_INGRESO" "fechaIngreso", "VALOR_COMPRA" "valorCompra", "VALOR_IVA" "valorIva", "VALOR_DEPRECIADO" "valorDepreciado", "MARCA" "marca", "MODELO" "modelo", "SERIE" "serie", "ANIO" "anio", "PLACA" "placa", "MOTOR" "motor", "CHASIS" "chasis", "DISCO" "disco", "UBICACION" "ubicacion", "ESCRITURAS" "escrituras", "OBSERVACION" "observacion", "ESTADO" "estado" FROM "VW_ACTIVO_GENERAL" "VwActivo" WHERE ("VwActivo"."CODIGO_ACTIVO_CONTROL" LIKE '%451%' OR "VwActivo"."CODIGO_ECAPAG" LIKE '%451%' OR "VwActivo"."CODIGO_CONCESIONARIA" LIKE '%451%') AND ("VwActivo"."ID_ESTADO_SITUACION" = '1') ORDER BY "codActControl", "codEcapag", "codConces")t )t2 WHERE t2.ROWNUM_1 <=5
[18-04-2020 21:18:43] | info | Executing (fec62283-d482-4c60-a408-7cf2e0a20e61): START TRANSACTION;
[18-04-2020 21:18:43] | info | Executing (fec62283-d482-4c60-a408-7cf2e0a20e61): SET SESSION TRANSACTION ISOLATION LEVEL REPEATABLE READ;
[18-04-2020 21:18:43] | info | Executing (fec62283-d482-4c60-a408-7cf2e0a20e61): SET autocommit = 1;
[18-04-2020 21:18:43] | info | Executing (fec62283-d482-4c60-a408-7cf2e0a20e61): INSERT INTO "EAFTA_ACTA_DETALLE" ("ACTADET_ID","ACTA_ID","ACTIVO_ID","CODIGO","USUARIO_INGRESA","ESTADO","VALOR_COMPRA_IVA") VALUES (DEFAULT,98,30962,285,'ACARABAJO','A',85.08) RETURNING "ACTADET_ID" INTO :rid
[18-04-2020 21:18:43] | info | Executing (fec62283-d482-4c60-a408-7cf2e0a20e61): INSERT INTO "EAFTA_ACTA_DETALLE" ("ACTADET_ID","ACTA_ID","ACTIVO_ID","CODIGO","USUARIO_INGRESA","ESTADO","VALOR_COMPRA_IVA") VALUES (DEFAULT,98,30108,78,'ACARABAJO','A',0) RETURNING "ACTADET_ID" INTO :rid
[18-04-2020 21:18:43] | info | Executing (fec62283-d482-4c60-a408-7cf2e0a20e61): INSERT INTO "EAFTA_ACTA_DETALLE" ("ACTADET_ID","ACTA_ID","ACTIVO_ID","CODIGO","USUARIO_INGRESA","ESTADO","VALOR_COMPRA_IVA") VALUES (DEFAULT,98,30924,247,'ACARABAJO','A',28) RETURNING "ACTADET_ID" INTO :rid
[18-04-2020 21:18:43] | info | Executing (fec62283-d482-4c60-a408-7cf2e0a20e61): UPDATE "EAFTA_ACTA" SET "FECHA_ACTA"=TO_TIMESTAMP_TZ('2019-04-17 21:00:00.000 +00:00','YYYY-MM-DD HH24:MI:SS.FF3 TZH:TZM'),"NUMERO_ACTA"='ACTA-1-2020,U',"COMENTARIOS"='PRUEBA DE NG, update',"ESTADO_INICIAL"=1,"ESTADO_FINAL"=4,"USUARIO_APRUEBA"=NULL,"FECHA_APRUEBA"=NULL,"NUMERO_ACTIVOS"=4,"TOTAL_VALOR"=269.88,"ESTADO"='I' WHERE "ACTA_ID" = 98
[18-04-2020 21:18:43] | info | Executing (fec62283-d482-4c60-a408-7cf2e0a20e61): COMMIT;
[18-04-2020 21:18:43] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "Detalle"."ACTADET_ID" "Detalle.id", "Detalle"."ACTA_ID" "Detalle.actaId", "Detalle"."ACTIVO_ID" "Detalle.activoId", "Detalle"."CODIGO" "Detalle.codigo", "Detalle"."CODIGO_CONCESIONARIA" "Detalle.codigoConcesionaria", "Detalle"."USUARIO_INGRESA" "Detalle.usuarioIngresa", "Detalle"."FECHA_INGRESO" "Detalle.fechaIngreso", "Detalle"."ESTADO" "Detalle.estado", "Detalle"."FECHA_ULT_CAMBIO" "Detalle.fechaUltCambio", "Detalle"."VALOR_COMPRA_IVA" "Detalle.valorCompraIva", "Detalle.Activo"."ID_ACTIVO" "Detalle.Activo.id", "Detalle.Activo"."DESCRIPCION" "Detalle.Activo.descripcion", "Detalle.Activo"."CODIGO_ECAPAG" "Detalle.Activo.codEcapag", "Detalle.Activo"."CODIGO_CONCESIONARIA" "Detalle.Activo.codConces", "Detalle.Activo"."CODIGO_ACTIVO_CONTROL" "Detalle.Activo.codActControl", "Detalle.Activo"."TIPO_ACTIVO" "Detalle.Activo.tipoActivo", "Detalle.Activo"."CLASE_ACTIVO" "Detalle.Activo.claseActivo" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ACTA_DETALLE" "Detalle" ON "Acta"."ACTA_ID" = "Detalle"."ACTA_ID" LEFT OUTER JOIN "VW_ACTIVO_GENERAL" "Detalle.Activo" ON "Detalle"."ACTIVO_ID" = "Detalle.Activo"."ID_ACTIVO" WHERE "Acta"."ACTA_ID" = '98'
[18-04-2020 21:19:07] | info | Executing (default): SELECT "EAFTA_PERMISO_ESTADO"."ID_USUARIO" "usuario", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" "estadoOrigenId", "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" "estadoDestinoId", "EstadoOrigen"."ID_ESTADO_SITUACION" "EstadoOrigen.id", "EstadoOrigen"."DESCRIPCION" "EstadoOrigen.descripcion", "EstadoOrigen"."GESTION" "EstadoOrigen.gestion", "EstadoOrigen"."ESTADO" "EstadoOrigen.estado", "EstadoDestino"."ID_ESTADO_SITUACION" "EstadoDestino.id", "EstadoDestino"."DESCRIPCION" "EstadoDestino.descripcion", "EstadoDestino"."GESTION" "EstadoDestino.gestion", "EstadoDestino"."ESTADO" "EstadoDestino.estado" FROM "EAFTA_PERMISO_ESTADO" "EAFTA_PERMISO_ESTADO" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoOrigen" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EstadoOrigen"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoDestino" ON "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO" = "EstadoDestino"."ID_ESTADO_SITUACION" WHERE ("EAFTA_PERMISO_ESTADO"."ID_USUARIO" = 'ACARABAJO' AND "EAFTA_PERMISO_ESTADO"."ID_ESTADO_ORIGEN" = "EAFTA_PERMISO_ESTADO"."ID_ESTADO_DESTINO")
[18-04-2020 21:19:08] | info | Executing (default): SELECT "Acta"."ACTA_ID" "id", "Acta"."FECHA_ACTA" "fechaActa", "Acta"."NUMERO_ACTA" "numeroActa", "Acta"."COMENTARIOS" "comentarios", "Acta"."ESTADO_INICIAL" "estadoInicialId", "Acta"."ESTADO_FINAL" "estadoFinalId", "Acta"."USUARIO_INGRESA" "usuarioIngresa", "Acta"."USUARIO_SUPERVISA" "usuarioSupervisa", "Acta"."USUARIO_APRUEBA" "usuarioAprueba", "Acta"."FECHA_INGRESA" "fechaIngresa", "Acta"."FECHA_APRUEBA" "fechaAprueba", "Acta"."ESTADO" "estado", "Acta"."NUMERO_ACTIVOS" "numeroActivos", "Acta"."TOTAL_VALOR" "totalValor", "EstadoInicial"."ID_ESTADO_SITUACION" "EstadoInicial.id", "EstadoInicial"."DESCRIPCION" "EstadoInicial.descripcion", "EstadoInicial"."GESTION" "EstadoInicial.gestion", "EstadoInicial"."ESTADO" "EstadoInicial.estado", "EstadoFinal"."ID_ESTADO_SITUACION" "EstadoFinal.id", "EstadoFinal"."DESCRIPCION" "EstadoFinal.descripcion", "EstadoFinal"."GESTION" "EstadoFinal.gestion", "EstadoFinal"."ESTADO" "EstadoFinal.estado" FROM "EAFTA_ACTA" "Acta" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoInicial" ON "Acta"."ESTADO_INICIAL" = "EstadoInicial"."ID_ESTADO_SITUACION" LEFT OUTER JOIN "EAFTA_ESTADO_SITUACION" "EstadoFinal" ON "Acta"."ESTADO_FINAL" = "EstadoFinal"."ID_ESTADO_SITUACION" WHERE "Acta"."ESTADO_INICIAL" IN (1, 2, 3, 4, 5, 13)
